"Date","Price","Open","High","Low","Change %"
"Mar 27, 2015","19.1690","19.1876","19.2366","19.1312","-0.12%"
"Mar 26, 2015","19.1923","19.2319","19.2512","19.0444","-0.23%"
"Mar 25, 2015","19.2366","19.2955","19.3147","19.1900","-0.33%"
"Mar 24, 2015","19.2995","19.2630","19.3364","19.2101","0.16%"
"Mar 23, 2015","19.2686","19.3420","19.3689","19.2405","-0.39%"
"Mar 20, 2015","19.3442","19.4933","19.5347","19.3146","-0.78%"
"Mar 19, 2015","19.4964","19.2764","19.5369","19.2074","1.12%"
"Mar 18, 2015","19.2803","19.4176","19.4787","19.1624","-0.72%"
"Mar 17, 2015","19.4200","19.3709","19.4417","19.3661","0.23%"
"Mar 16, 2015","19.3748","19.3866","19.4081","19.3310","-0.10%"
"Mar 13, 2015","19.3937","19.3617","19.4284","19.3451","0.12%"
"Mar 12, 2015","19.3696","19.3859","19.4321","19.2659","-0.12%"
"Mar 11, 2015","19.3938","19.3389","19.4226","19.2974","0.25%"
"Mar 10, 2015","19.3445","19.3391","19.4817","19.3070","0.02%"
"Mar 09, 2015","19.3415","19.2879","19.3830","19.2528","0.24%"
"Mar 06, 2015","19.2958","19.1692","19.3676","19.1357","0.63%"
"Mar 05, 2015","19.1747","19.0796","19.2162","19.0716","0.47%"
"Mar 04, 2015","19.0859","19.0801","19.1090","19.0387","0.02%"
"Mar 03, 2015","19.0825","19.1487","19.1734","19.0211","-0.36%"
"Mar 02, 2015","19.1519","19.0679","19.1615","19.0679","0.45%"
"Feb 27, 2015","19.0666","19.0769","19.1113","18.9944","-0.07%"
"Feb 26, 2015","19.0800","18.9884","19.0945","18.9555","0.48%"
"Feb 25, 2015","18.9891","19.0166","19.0253","18.9456","-0.17%"
"Feb 24, 2015","19.0213","18.9926","19.1587","18.9814","0.14%"
"Feb 23, 2015","18.9949","19.0230","19.0812","18.9766","-0.18%"
"Feb 20, 2015","19.0293","19.0118","19.0564","18.9063","0.07%"
"Feb 19, 2015","19.0157","18.9878","19.0540","18.9350","0.13%"
"Feb 18, 2015","18.9909","19.0581","19.0916","18.9462","-0.40%"
"Feb 17, 2015","19.0677","18.9572","19.0932","18.9133","0.56%"
"Feb 16, 2015","18.9620","19.0267","19.0475","18.9252","-0.36%"
"Feb 13, 2015","19.0303","19.0713","19.1057","18.9689","-0.23%"
"Feb 12, 2015","19.0736","19.2930","19.2969","18.9736","-1.16%"
"Feb 11, 2015","19.2969","19.1316","19.3017","19.1076","0.84%"
"Feb 10, 2015","19.1364","18.9893","19.1669","18.9484","0.76%"
"Feb 09, 2015","18.9916","19.0824","19.0895","18.9381","-0.33%"
"Feb 06, 2015","19.0551","18.7938","19.0967","18.7621","1.36%"
"Feb 05, 2015","18.7993","18.7638","18.8121","18.7070","0.15%"
"Feb 04, 2015","18.7709","18.7831","18.8892","18.7334","-0.09%"
"Feb 03, 2015","18.7878","18.7862","18.8181","18.6749","0.01%"
"Feb 02, 2015","18.7861","18.7905","18.8306","18.6625","-0.04%"
"Jan 30, 2015","18.7928","18.9361","18.9656","18.7633","-0.76%"
"Jan 29, 2015","18.9368","18.8093","18.9720","18.7821","0.65%"
"Jan 28, 2015","18.8140","18.8741","18.9584","18.7645","-0.35%"
"Jan 27, 2015","18.8804","18.9384","18.9785","18.7892","-0.32%"
"Jan 26, 2015","18.9407","18.9051","18.9487","18.7771","0.17%"
"Jan 23, 2015","18.9092","19.0820","19.1424","18.8666","-0.92%"
"Jan 22, 2015","19.0844","18.9851","19.1134","18.8823","0.50%"
"Jan 21, 2015","18.9899","19.1156","19.1284","18.8612","-0.68%"
"Jan 20, 2015","19.1197","18.8987","19.1326","18.8955","1.14%"
"Jan 19, 2015","18.9034","18.9448","18.9577","18.7998","-0.26%"
"Jan 16, 2015","18.9528","18.7702","18.9754","18.6924","0.95%"
"Jan 15, 2015","18.7741","18.9342","19.0454","18.7670","-0.86%"
"Jan 14, 2015","18.9374","19.0271","19.0351","18.7292","-0.48%"
"Jan 13, 2015","19.0286","19.0741","19.1658","18.9626","-0.26%"
"Jan 12, 2015","19.0789","19.0852","19.2385","19.0208","-0.06%"
"Jan 09, 2015","19.0908","19.2524","19.2950","19.0691","-0.85%"
"Jan 08, 2015","19.2548","19.1898","19.2951","19.1737","0.31%"
"Jan 07, 2015","19.1946","19.0553","19.2574","19.0472","0.72%"
"Jan 06, 2015","19.0576","19.2265","19.2337","18.9973","-0.91%"
"Jan 05, 2015","19.2321","19.4052","19.4302","19.1895","-0.95%"
"Jan 02, 2015","19.4172","19.2957","19.4575","19.2844","0.60%"
"Jan 01, 2015","19.3020","19.2780","19.3149","19.2731","0.08%"
"Dec 31, 2014","19.2867","19.2600","19.3310","19.2119","0.11%"
"Dec 30, 2014","19.2647","19.3868","19.3980","19.1600","-0.66%"
"Dec 29, 2014","19.3933","19.3695","19.4114","19.2934","0.07%"
"Dec 26, 2014","19.3798","19.3756","19.4359","19.3470","-0.00%"
"Dec 25, 2014","19.3803","19.3845","19.4108","19.3422","-0.04%"
"Dec 24, 2014","19.3884","19.3845","19.4014","19.2961","0.02%"
"Dec 23, 2014","19.3845","19.1926","19.4086","19.1606","0.45%"
"Dec 22, 2014","19.2975","19.1926","19.3023","19.1606","0.44%"
"Dec 19, 2014","19.2135","19.1199","19.2344","19.0723","0.48%"
"Dec 18, 2014","19.1223","19.1400","19.2052","19.0218","-0.13%"
"Dec 17, 2014","19.1471","18.8029","19.1874","18.7868","1.80%"
"Dec 16, 2014","18.8077","19.0276","19.0662","18.6688","-1.18%"
"Dec 15, 2014","19.0332","19.2375","19.2447","18.9856","-0.88%"
"Dec 12, 2014","19.2019","19.1692","19.2520","19.0759","0.14%"
"Dec 11, 2014","19.1756","19.0730","19.3210","19.0115","0.55%"
"Dec 10, 2014","19.0713","19.3360","19.3603","19.0568","-1.41%"
"Dec 09, 2014","19.3438","19.5497","19.6061","19.0517","-1.07%"
"Dec 08, 2014","19.5521","19.7441","19.8148","19.4671","-0.97%"
"Dec 05, 2014","19.7432","19.4554","19.7872","19.4424","1.44%"
"Dec 04, 2014","19.4627","19.4768","19.5390","19.3856","-0.08%"
"Dec 03, 2014","19.4783","19.3821","19.4930","19.3595","0.48%"
"Dec 02, 2014","19.3862","19.2426","19.4007","19.2117","0.73%"
"Dec 01, 2014","19.2449","19.3183","19.3759","19.1564","-0.35%"
"Nov 28, 2014","19.3126","19.1719","19.3385","19.1703","0.73%"
"Nov 27, 2014","19.1730","19.1742","19.2056","19.0937","-0.02%"
"Nov 26, 2014","19.1773","19.2228","19.2259","19.1237","-0.25%"
"Nov 25, 2014","19.2251","19.2521","19.3082","19.1614","-0.17%"
"Nov 24, 2014","19.2577","19.2232","19.2935","19.1768","0.12%"
"Nov 21, 2014","19.2346","19.2978","19.3321","19.1596","-0.37%"
"Nov 20, 2014","19.3052","19.2712","19.4248","19.2227","0.13%"
"Nov 19, 2014","19.2794","19.0892","19.2925","19.0810","0.98%"
"Nov 18, 2014","19.0924","19.0451","19.1200","19.0042","0.24%"
"Nov 17, 2014","19.0470","18.9821","19.0949","18.8452","0.40%"
"Nov 14, 2014","18.9706","18.8987","19.0602","18.8905","0.38%"
"Nov 13, 2014","18.8994","18.8470","18.9222","18.8236","0.26%"
"Nov 12, 2014","18.8510","18.8996","18.9428","18.7507","-0.28%"
"Nov 11, 2014","18.9044","18.7663","18.9567","18.7225","0.72%"
"Nov 10, 2014","18.7695","18.6951","18.7793","18.6060","0.33%"
"Nov 07, 2014","18.7073","18.8476","18.8794","18.6559","-0.76%"
"Nov 06, 2014","18.8500","18.7489","18.8887","18.6640","0.53%"
"Nov 05, 2014","18.7512","18.5725","18.7856","18.5414","0.94%"
"Nov 04, 2014","18.5765","18.6376","18.6416","18.5022","-0.34%"
"Nov 03, 2014","18.6408","18.3972","18.6686","18.3890","1.44%"
"Oct 31, 2014","18.3758","17.8594","18.4037","17.8496","2.88%"
"Oct 30, 2014","17.8608","17.8134","17.9033","17.7890","0.24%"
"Oct 29, 2014","17.8181","17.6887","17.8312","17.6579","0.71%"
"Oct 28, 2014","17.6919","17.6247","17.6985","17.6135","0.37%"
"Oct 27, 2014","17.6270","17.6745","17.7175","17.5871","-0.31%"
"Oct 24, 2014","17.6817","17.6895","17.7017","17.6168","-0.06%"
"Oct 23, 2014","17.6918","17.5092","17.7081","17.5002","1.02%"
"Oct 22, 2014","17.5123","17.4794","17.5517","17.4471","0.18%"
"Oct 21, 2014","17.4800","17.4630","17.4881","17.3511","0.08%"
"Oct 20, 2014","17.4661","17.4654","17.5380","17.4336","0.08%"
"Oct 17, 2014","17.4520","17.3594","17.4634","17.3130","0.50%"
"Oct 16, 2014","17.3657","17.2844","17.3886","17.2271","0.43%"
"Oct 15, 2014","17.2913","17.4747","17.5560","17.1669","-1.06%"
"Oct 14, 2014","17.4769","17.4372","17.5266","17.4094","0.18%"
"Oct 13, 2014","17.4459","17.5493","17.5667","17.4274","-0.66%"
"Oct 10, 2014","17.5615","17.5894","17.6441","17.5445","-0.17%"
"Oct 09, 2014","17.5918","17.6008","17.6488","17.5356","-0.08%"
"Oct 08, 2014","17.6062","17.5959","17.7122","17.5487","0.05%"
"Oct 07, 2014","17.5982","17.7181","17.7952","17.5601","-0.70%"
"Oct 06, 2014","17.7228","17.8760","17.8970","17.6953","-0.88%"
"Oct 03, 2014","17.8807","17.6576","17.9053","17.6446","1.23%"
"Oct 02, 2014","17.6631","17.7358","17.7788","17.5908","-0.43%"
"Oct 01, 2014","17.7397","17.8580","17.9368","17.7293","-0.69%"
"Sep 30, 2014","17.8635","17.8002","17.8961","17.7614","0.34%"
"Sep 29, 2014","17.8025","17.8145","17.8756","17.7400","-0.19%"
"Sep 26, 2014","17.8363","17.7218","17.8771","17.6729","0.63%"
"Sep 25, 2014","17.7241","17.7597","17.8202","17.6795","-0.24%"
"Sep 24, 2014","17.7663","17.7364","17.7891","17.6631","0.14%"
"Sep 23, 2014","17.7417","17.7186","17.7596","17.6275","0.09%"
"Sep 22, 2014","17.7258","17.7538","17.7828","17.6947","-0.17%"
"Sep 19, 2014","17.7568","17.6926","17.8393","17.6772","0.30%"
"Sep 18, 2014","17.7038","17.6513","17.7477","17.6382","0.27%"
"Sep 17, 2014","17.6560","17.4303","17.6576","17.4205","1.30%"
"Sep 16, 2014","17.4299","17.4457","17.4534","17.3750","-0.11%"
"Sep 15, 2014","17.4495","17.4819","17.5038","17.4180","-0.27%"
"Sep 12, 2014","17.4965","17.4700","17.5130","17.4439","0.13%"
"Sep 11, 2014","17.4731","17.4279","17.4877","17.3876","0.24%"
"Sep 10, 2014","17.4316","17.3008","17.4413","17.2748","0.73%"
"Sep 09, 2014","17.3056","17.2643","17.3529","17.2464","0.22%"
"Sep 08, 2014","17.2674","17.1096","17.2771","17.0819","0.89%"
"Sep 05, 2014","17.1159","17.1434","17.2229","17.0445","-0.19%"
"Sep 04, 2014","17.1490","17.0615","17.1653","17.0583","0.48%"
"Sep 03, 2014","17.0663","17.0920","17.1368","17.0518","-0.14%"
"Sep 02, 2014","17.0902","16.9882","17.1114","16.9707","0.58%"
"Sep 01, 2014","16.9920","16.9328","16.9920","16.9328","0.30%"
"Aug 29, 2014","16.9411","16.8818","16.9508","16.8646","0.34%"
"Aug 28, 2014","16.8840","16.9073","16.9192","16.8525","-0.14%"
"Aug 27, 2014","16.9072","16.9140","16.9318","16.8878","-0.05%"
"Aug 26, 2014","16.9149","16.9039","16.9344","16.8587","0.04%"
"Aug 25, 2014","16.9075","16.9701","16.9802","16.8714","0.06%"
"Aug 22, 2014","16.8975","16.8791","16.9397","16.8205","0.11%"
"Aug 21, 2014","16.8796","16.8960","16.9291","16.8368","-0.11%"
"Aug 20, 2014","16.8983","16.7540","16.9161","16.7385","0.85%"
"Aug 19, 2014","16.7562","16.6941","16.7627","16.6824","0.35%"
"Aug 18, 2014","16.6970","16.6246","16.7020","16.6165","0.27%"
"Aug 15, 2014","16.6514","16.6472","16.7115","16.6116","0.00%"
"Aug 14, 2014","16.6510","16.6442","16.6850","16.6228","0.03%"
"Aug 13, 2014","16.6455","16.6031","16.6667","16.5861","0.24%"
"Aug 12, 2014","16.6061","16.6019","16.6358","16.5722","-0.01%"
"Aug 11, 2014","16.6077","16.5754","16.6142","16.5722","0.18%"
"Aug 08, 2014","16.5784","16.5669","16.5849","16.4827","0.06%"
"Aug 07, 2014","16.5684","16.5636","16.6382","16.5474","0.00%"
"Aug 06, 2014","16.5682","16.6216","16.6402","16.5117","-0.35%"
"Aug 05, 2014","16.6262","16.5982","16.6797","16.5862","0.13%"
"Aug 04, 2014","16.6052","16.5963","16.6287","16.5690","-0.01%"
"Aug 01, 2014","16.6073","16.6464","16.6786","16.5558","-0.25%"
"Jul 31, 2014","16.6497","16.6534","16.6837","16.6281","-0.04%"
"Jul 30, 2014","16.6565","16.5216","16.7051","16.5022","0.80%"
"Jul 29, 2014","16.5245","16.4560","16.5311","16.4496","0.38%"
"Jul 28, 2014","16.4622","16.4309","16.4731","16.4276","0.09%"
"Jul 25, 2014","16.4479","16.4342","16.4667","16.4071","0.07%"
"Jul 24, 2014","16.4358","16.3661","16.4439","16.3629","0.39%"
"Jul 23, 2014","16.3717","16.3537","16.3830","16.3356","0.09%"
"Jul 22, 2014","16.3574","16.3242","16.3800","16.3210","0.17%"
"Jul 21, 2014","16.3304","16.3292","16.3321","16.2955","0.04%"
"Jul 18, 2014","16.3233","16.3064","16.3571","16.2919","0.09%"
"Jul 17, 2014","16.3086","16.3833","16.3951","16.2984","-0.49%"
"Jul 16, 2014","16.3895","16.3743","16.4087","16.3602","0.06%"
"Jul 15, 2014","16.3796","16.3594","16.3894","16.3357","0.11%"
"Jul 14, 2014","16.3623","16.3402","16.3768","16.3204","0.12%"
"Jul 11, 2014","16.3422","16.3316","16.3482","16.2968","0.03%"
"Jul 10, 2014","16.3378","16.3893","16.4002","16.2881","-0.34%"
"Jul 09, 2014","16.3930","16.3754","16.4301","16.3528","0.08%"
"Jul 08, 2014","16.3799","16.4152","16.4262","16.3592","-0.22%"
"Jul 07, 2014","16.4166","16.4450","16.4892","16.4023","-0.26%"
"Jul 04, 2014","16.4602","16.4475","16.4618","16.4206","0.06%"
"Jul 03, 2014","16.4505","16.3820","16.4633","16.3695","0.37%"
"Jul 02, 2014","16.3897","16.3729","16.4010","16.3224","0.09%"
"Jul 01, 2014","16.3750","16.3314","16.3863","16.3217","0.26%"
"Jun 30, 2014","16.3327","16.3081","16.3593","16.2840","0.19%"
"Jun 27, 2014","16.3022","16.3419","16.3472","16.2778","-0.27%"
"Jun 26, 2014","16.3456","16.3384","16.3568","16.3017","0.03%"
"Jun 25, 2014","16.3409","16.3639","16.3665","16.2967","-0.15%"
"Jun 24, 2014","16.3655","16.3717","16.3960","16.3382","-0.07%"
"Jun 23, 2014","16.3762","16.3984","16.4109","16.3403","-0.14%"
"Jun 20, 2014","16.3989","16.3638","16.4198","16.3377","0.21%"
"Jun 19, 2014","16.3642","16.3530","16.3893","16.3180","0.05%"
"Jun 18, 2014","16.3567","16.4022","16.4279","16.3449","-0.29%"
"Jun 17, 2014","16.4042","16.3477","16.4203","16.3357","0.30%"
"Jun 16, 2014","16.3554","16.4300","16.4473","16.3301","-0.50%"
"Jun 13, 2014","16.4378","16.3518","16.4627","16.3405","0.49%"
"Jun 12, 2014","16.3584","16.3860","16.4277","16.3309","-0.19%"
"Jun 11, 2014","16.3903","16.4386","16.4524","16.3506","-0.33%"
"Jun 10, 2014","16.4439","16.4271","16.4551","16.3967","0.08%"
"Jun 09, 2014","16.4303","16.3889","16.4444","16.3857","0.21%"
"Jun 06, 2014","16.3963","16.3594","16.4186","16.3329","0.19%"
"Jun 05, 2014","16.3654","16.4347","16.4455","16.3482","-0.44%"
"Jun 04, 2014","16.4382","16.3821","16.4413","16.3819","0.30%"
"Jun 03, 2014","16.3895","16.3842","16.4002","16.3502","0.01%"
"Jun 02, 2014","16.3871","16.2930","16.4063","16.2786","0.59%"
"May 30, 2014","16.2911","16.3148","16.3209","16.2562","-0.17%"
"May 29, 2014","16.3185","16.2811","16.3201","16.2321","0.21%"
"May 28, 2014","16.2848","16.3123","16.3256","16.2475","-0.22%"
"May 27, 2014","16.3208","16.3357","16.3521","16.2686","-0.12%"
"May 26, 2014","16.3404","16.3449","16.3640","16.3165","-0.06%"
"May 23, 2014","16.3503","16.3136","16.3568","16.2793","0.21%"
"May 22, 2014","16.3167","16.2544","16.3310","16.2486","0.33%"
"May 21, 2014","16.2623","16.2395","16.3040","16.1585","0.12%"
"May 20, 2014","16.2430","16.2736","16.2947","16.2154","-0.19%"
"May 19, 2014","16.2742","16.2841","16.3008","16.2031","-0.07%"
"May 16, 2014","16.2863","16.2978","16.3229","16.2552","-0.10%"
"May 15, 2014","16.3025","16.3552","16.3978","16.2577","-0.34%"
"May 14, 2014","16.3575","16.4136","16.4250","16.3263","-0.36%"
"May 13, 2014","16.4165","16.3712","16.4341","16.3647","0.27%"
"May 12, 2014","16.3727","16.3375","16.3888","16.3260","0.10%"
"May 09, 2014","16.3569","16.3191","16.3569","16.2981","0.21%"
"May 08, 2014","16.3229","16.3443","16.3589","16.2869","-0.15%"
"May 07, 2014","16.3473","16.3299","16.3618","16.2599","0.09%"
"May 06, 2014","16.3329","16.3502","16.3961","16.2994","-0.13%"
"May 05, 2014","16.3541","16.3173","16.3589","16.2835","0.18%"
"May 02, 2014","16.3252","16.3461","16.4594","16.3125","-0.15%"
"May 01, 2014","16.3499","16.3301","16.3563","16.3109","0.08%"
"Apr 30, 2014","16.3372","16.3958","16.4077","16.2982","-0.39%"
"Apr 29, 2014","16.4004","16.3863","16.4276","16.3751","0.05%"
"Apr 28, 2014","16.3922","16.3338","16.4145","16.3130","0.33%"
"Apr 25, 2014","16.3377","16.3680","16.4054","16.3002","-0.22%"
"Apr 24, 2014","16.3741","16.4366","16.4459","16.3328","-0.39%"
"Apr 23, 2014","16.4388","16.4497","16.4647","16.3757","-0.08%"
"Apr 22, 2014","16.4520","16.4743","16.4974","16.4066","-0.16%"
"Apr 21, 2014","16.4788","16.4640","16.5022","16.4360","0.15%"
"Apr 18, 2014","16.4542","16.4601","16.4969","16.4363","-0.06%"
"Apr 17, 2014","16.4640","16.4277","16.4767","16.3770","0.19%"
"Apr 16, 2014","16.4327","16.3777","16.4552","16.3552","0.31%"
"Apr 15, 2014","16.3822","16.3708","16.3978","16.3070","0.04%"
"Apr 14, 2014","16.3761","16.3484","16.4051","16.3227","0.10%"
"Apr 11, 2014","16.3604","16.3372","16.4021","16.3067","0.10%"
"Apr 10, 2014","16.3435","16.4430","16.4752","16.3067","-0.63%"
"Apr 09, 2014","16.4477","16.4238","16.4890","16.4011","0.11%"
"Apr 08, 2014","16.4301","16.5932","16.6059","16.3819","-1.01%"
"Apr 07, 2014","16.5969","16.6254","16.6485","16.5738","-0.17%"
"Apr 04, 2014","16.6258","16.7278","16.7611","16.6060","-0.64%"
"Apr 03, 2014","16.7332","16.7373","16.7674","16.7101","-0.03%"
"Apr 02, 2014","16.7388","16.6946","16.7714","16.6849","0.24%"
"Apr 01, 2014","16.6984","16.5954","16.7096","16.5745","0.58%"
"Mar 31, 2014","16.6016","16.5500","16.6401","16.5090","0.29%"
"Mar 28, 2014","16.5530","16.4419","16.5787","16.4177","0.64%"
"Mar 27, 2014","16.4481","16.4289","16.4900","16.3774","0.08%"
"Mar 26, 2014","16.4348","16.4872","16.5140","16.3999","-0.32%"
"Mar 25, 2014","16.4883","16.4975","16.5526","16.4630","-0.08%"
"Mar 24, 2014","16.5022","16.4217","16.5667","16.3992","0.45%"
"Mar 21, 2014","16.4280","16.4392","16.4632","16.3695","-0.09%"
"Mar 20, 2014","16.4430","16.5069","16.5415","16.3972","-0.46%"
"Mar 19, 2014","16.5196","16.3784","16.5759","16.3392","0.83%"
"Mar 18, 2014","16.3839","16.4687","16.5049","16.3510","-0.54%"
"Mar 17, 2014","16.4726","16.4735","16.5142","16.4305","-0.04%"
"Mar 14, 2014","16.4798","16.5944","16.6040","16.4507","-0.70%"
"Mar 13, 2014","16.5967","16.7201","16.7548","16.5439","-0.75%"
"Mar 12, 2014","16.7224","16.7733","16.7835","16.6843","-0.33%"
"Mar 11, 2014","16.7779","16.8176","16.8653","16.7456","-0.26%"
"Mar 10, 2014","16.8224","16.8079","16.8633","16.7459","-0.22%"
"Mar 07, 2014","16.8591","16.8415","16.9407","16.7830","0.08%"
"Mar 06, 2014","16.8455","16.6925","16.8618","16.6827","0.91%"
"Mar 05, 2014","16.6932","16.6338","16.7356","16.6119","0.34%"
"Mar 04, 2014","16.6369","16.5004","16.6501","16.4923","0.79%"
"Mar 03, 2014","16.5060","16.5232","16.5450","16.4485","-0.37%"
"Feb 28, 2014","16.5670","16.6620","16.6750","16.4691","-0.59%"
"Feb 27, 2014","16.6651","16.7110","16.7315","16.5935","-0.30%"
"Feb 26, 2014","16.7148","16.6912","16.7572","16.6607","0.13%"
"Feb 25, 2014","16.6927","16.8019","16.8297","16.6503","-0.70%"
"Feb 24, 2014","16.8109","16.8311","16.8591","16.7525","-0.12%"
"Feb 21, 2014","16.8310","16.8105","16.8802","16.7958","0.12%"
"Feb 20, 2014","16.8103","16.8331","16.8528","16.7069","-0.17%"
"Feb 19, 2014","16.8396","16.8666","16.8814","16.7575","-0.19%"
"Feb 18, 2014","16.8723","16.8068","16.9402","16.7812","0.39%"
"Feb 17, 2014","16.8072","16.7790","16.8238","16.7081","0.16%"
"Feb 14, 2014","16.7797","16.8500","16.8919","16.7480","-0.42%"
"Feb 13, 2014","16.8497","16.9080","16.9210","16.7675","-0.38%"
"Feb 12, 2014","16.9133","16.9309","16.9460","16.8552","-0.13%"
"Feb 11, 2014","16.9348","16.8724","16.9463","16.8410","0.35%"
"Feb 10, 2014","16.8755","16.8670","16.9295","16.8278","-0.02%"
"Feb 07, 2014","16.8783","16.8396","16.9179","16.7236","0.19%"
"Feb 06, 2014","16.8464","16.7324","16.8613","16.6961","0.66%"
"Feb 05, 2014","16.7366","16.7654","16.7910","16.6235","-0.21%"
"Feb 04, 2014","16.7713","16.6581","16.7763","16.6186","0.65%"
"Feb 03, 2014","16.6624","16.8297","16.8983","16.6219","-1.02%"
"Jan 31, 2014","16.8348","16.9435","16.9850","16.8165","-0.67%"
"Jan 30, 2014","16.9487","16.8896","16.9799","16.8429","0.33%"
"Jan 29, 2014","16.8935","17.0118","17.0983","16.8153","-0.72%"
"Jan 28, 2014","17.0166","16.9535","17.0662","16.9385","0.36%"
"Jan 27, 2014","16.9558","16.9232","17.0204","16.8240","0.26%"
"Jan 24, 2014","16.9115","17.0588","17.1264","16.8587","-0.89%"
"Jan 23, 2014","17.0637","17.2676","17.3252","17.0109","-1.20%"
"Jan 22, 2014","17.2715","17.2341","17.2834","17.1781","0.17%"
"Jan 21, 2014","17.2414","17.2080","17.3141","17.1895","0.17%"
"Jan 20, 2014","17.2120","17.2316","17.2456","17.1587","-0.17%"
"Jan 17, 2014","17.2415","17.2275","17.2712","17.2011","0.05%"
"Jan 16, 2014","17.2332","17.2905","17.3458","17.1929","-0.35%"
"Jan 15, 2014","17.2933","17.2454","17.3164","17.2193","0.25%"
"Jan 14, 2014","17.2508","17.0384","17.2640","17.0384","1.22%"
"Jan 13, 2014","17.0437","17.1981","17.2083","17.0153","-0.96%"
"Jan 10, 2014","17.2088","17.3101","17.3740","17.1535","-0.60%"
"Jan 09, 2014","17.3130","17.3230","17.3509","17.2639","-0.09%"
"Jan 08, 2014","17.3278","17.2811","17.3738","17.2778","0.22%"
"Jan 07, 2014","17.2891","17.2149","17.3107","17.2083","0.41%"
"Jan 06, 2014","17.2189","17.3234","17.3407","17.1620","-0.62%"
"Jan 03, 2014","17.3271","17.3164","17.3399","17.1907","0.07%"
"Jan 02, 2014","17.3147","17.3813","17.4271","17.2735","-0.40%"
"Jan 01, 2014","17.3845","17.3896","17.4126","17.3731","-0.07%"
"Dec 31, 2013","17.3961","17.3430","17.4043","17.2921","0.28%"
"Dec 30, 2013","17.3473","17.3227","17.3877","17.3133","0.10%"
"Dec 27, 2013","17.3300","17.2497","17.3350","17.2339","0.45%"
"Dec 26, 2013","17.2529","17.1863","17.2702","17.1863","0.35%"
"Dec 25, 2013","17.1919","17.1830","17.2148","17.1645","0.01%"
"Dec 24, 2013","17.1895","17.1463","17.2002","17.1430","0.22%"
"Dec 23, 2013","17.1510","17.1421","17.1543","17.0903","0.05%"
"Dec 20, 2013","17.1420","17.1674","17.2342","17.1026","-0.16%"
"Dec 19, 2013","17.1703","17.1665","17.1874","17.0840","-0.02%"
"Dec 18, 2013","17.1745","16.9069","17.1893","16.8871","1.56%"
"Dec 17, 2013","16.9113","16.9656","16.9832","16.8772","-0.33%"
"Dec 16, 2013","16.9669","16.9958","17.0202","16.8994","-0.20%"
"Dec 13, 2013","17.0014","17.0224","17.1181","16.9596","-0.15%"
"Dec 12, 2013","17.0271","16.8654","17.0386","16.8555","0.92%"
"Dec 11, 2013","16.8717","16.9398","16.9593","16.8292","-0.40%"
"Dec 10, 2013","16.9395","17.0039","17.0331","16.8904","-0.40%"
"Dec 09, 2013","17.0076","16.8793","17.0174","16.8777","0.51%"
"Dec 06, 2013","16.9212","16.7031","16.9309","16.6784","1.26%"
"Dec 05, 2013","16.7099","16.7994","16.8194","16.6784","-0.55%"
"Dec 04, 2013","16.8026","16.8182","16.8829","16.7124","-0.14%"
"Dec 03, 2013","16.8267","16.8926","16.9723","16.7345","-0.42%"
"Dec 02, 2013","16.8974","16.8061","16.9286","16.7736","0.50%"
"Nov 29, 2013","16.8130","16.7906","16.8478","16.7534","0.11%"
"Nov 28, 2013","16.7947","16.7630","16.8078","16.7268","0.15%"
"Nov 27, 2013","16.7692","16.6193","16.7758","16.6029","0.86%"
"Nov 26, 2013","16.6264","16.6847","16.6951","16.5980","-0.38%"
"Nov 25, 2013","16.6891","16.6152","16.7331","16.5923","0.42%"
"Nov 22, 2013","16.6197","16.6005","16.6364","16.5638","0.11%"
"Nov 21, 2013","16.6021","16.4156","16.6037","16.4090","1.12%"
"Nov 20, 2013","16.4179","16.4306","16.4523","16.3745","-0.12%"
"Nov 19, 2013","16.4370","16.4092","16.4567","16.3411","0.13%"
"Nov 18, 2013","16.4149","16.4402","16.4819","16.3764","-0.18%"
"Nov 15, 2013","16.4448","16.4139","16.4859","16.4021","0.17%"
"Nov 14, 2013","16.4177","16.2840","16.4407","16.2659","0.79%"
"Nov 13, 2013","16.2888","16.3521","16.3635","16.2610","-0.41%"
"Nov 12, 2013","16.3552","16.2732","16.3839","16.2634","0.47%"
"Nov 11, 2013","16.2780","16.2803","16.3026","16.2327","0.07%"
"Nov 08, 2013","16.2670","16.1022","16.2900","16.0833","1.01%"
"Nov 07, 2013","16.1045","16.1910","16.3228","16.0283","-0.55%"
"Nov 06, 2013","16.1931","16.1538","16.2063","16.1316","0.22%"
"Nov 05, 2013","16.1568","16.1626","16.1814","16.0912","-0.07%"
"Nov 04, 2013","16.1675","16.1811","16.2075","16.1494","-0.08%"
"Nov 01, 2013","16.1800","16.1337","16.2079","16.0443","0.26%"
"Oct 31, 2013","16.1384","16.1634","16.1763","16.0910","-0.17%"
"Oct 30, 2013","16.1656","16.1180","16.1951","16.0896","0.27%"
"Oct 29, 2013","16.1218","16.0458","16.1382","15.9987","0.44%"
"Oct 28, 2013","16.0512","16.0333","16.0766","16.0115","0.24%"
"Oct 25, 2013","16.0125","15.9918","16.0257","15.9257","0.11%"
"Oct 24, 2013","15.9947","16.0051","16.0541","15.9681","-0.08%"
"Oct 23, 2013","16.0072","16.1043","16.1195","15.9617","-0.63%"
"Oct 22, 2013","16.1079","16.1125","16.1654","16.0616","-0.05%"
