"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2011","7,075.70","6,920.36","7,084.07","6,835.74","616.43M","1.84%"
"Jan 02, 2011","6,947.84","6,973.39","7,047.59","6,842.90","450.56M","0.49%"
"Dec 26, 2010","6,914.19","7,055.32","7,056.34","6,897.22","159.56M","-2.03%"
"Dec 19, 2010","7,057.69","7,000.38","7,087.84","6,992.67","245.16M","1.08%"
"Dec 12, 2010","6,982.45","7,027.58","7,044.87","6,964.13","508.71M","-0.34%"
"Dec 05, 2010","7,006.17","6,970.24","7,042.67","6,926.57","525.90M","0.84%"
"Nov 28, 2010","6,947.72","6,867.77","6,977.91","6,655.94","611.59M","1.44%"
"Nov 21, 2010","6,848.98","6,892.02","6,901.93","6,701.98","517.78M","0.08%"
"Nov 14, 2010","6,843.55","6,705.13","6,854.09","6,653.57","519.77M","1.62%"
"Nov 07, 2010","6,734.61","6,746.44","6,810.86","6,617.97","566.12M","-0.29%"
"Oct 31, 2010","6,754.20","6,637.09","6,775.17","6,586.01","471.60M","2.32%"
"Oct 24, 2010","6,601.37","6,645.45","6,668.54","6,553.25","486.78M","-0.07%"
"Oct 17, 2010","6,605.84","6,465.83","6,623.94","6,461.48","450.75M","1.75%"
"Oct 10, 2010","6,492.30","6,308.43","6,512.78","6,228.39","574.77M","3.19%"
"Oct 03, 2010","6,291.67","6,205.00","6,321.79","6,115.87","531.10M","1.29%"
"Sep 26, 2010","6,211.34","6,307.87","6,339.36","6,187.22","578.39M","-1.38%"
"Sep 19, 2010","6,298.30","6,231.28","6,339.97","6,129.44","594.27M","1.43%"
"Sep 12, 2010","6,209.76","6,258.51","6,321.20","6,185.74","641.35M","-0.08%"
"Sep 05, 2010","6,214.77","6,156.29","6,233.07","6,062.65","450.15M","1.31%"
"Aug 29, 2010","6,134.62","5,973.48","6,178.01","5,833.51","471.62M","3.08%"
"Aug 22, 2010","5,951.17","6,017.19","6,055.23","5,837.90","480.29M","-0.90%"
"Aug 15, 2010","6,005.16","6,132.78","6,229.46","5,999.63","451.57M","-1.72%"
"Aug 08, 2010","6,110.41","6,326.62","6,356.41","6,068.82","472.88M","-2.38%"
"Aug 01, 2010","6,259.63","6,187.64","6,386.97","6,182.68","531.89M","1.82%"
"Jul 25, 2010","6,147.97","6,201.02","6,253.64","6,059.19","527.22M","-0.30%"
"Jul 18, 2010","6,166.34","6,034.87","6,190.24","5,906.04","439.31M","2.09%"
"Jul 11, 2010","6,040.27","6,079.95","6,248.07","6,018.64","541.98M","-0.41%"
"Jul 04, 2010","6,065.24","5,853.75","6,078.56","5,809.37","473.13M","3.96%"
"Jun 27, 2010","5,834.15","6,097.37","6,168.99","5,827.25","550.88M","-3.90%"
"Jun 20, 2010","6,070.60","6,320.41","6,330.81","6,039.56","491.82M","-2.35%"
"Jun 13, 2010","6,216.98","6,113.46","6,256.55","6,089.32","708.39M","2.80%"
"Jun 06, 2010","6,047.83","5,876.48","6,089.43","5,798.76","659.30M","1.83%"
"May 30, 2010","5,938.88","5,933.58","6,114.58","5,833.61","506.33M","-0.12%"
"May 23, 2010","5,946.18","5,858.45","5,980.78","5,607.68","741.67M","2.01%"
"May 16, 2010","5,829.25","6,029.91","6,181.26","5,689.18","987.09M","-3.76%"
